state,city,organisation,description,costservices_id,addressbook_id,services_id,wef,remarks,tourleaderfree,servicecharges,agentcharges,commissionontransport,cities_id,costservicesdistinct_id,costservicestransport_id,costservice_id,frompax,topax,vehicles_id,fit,costnonac,costac,parkingfee,currencies_id,masters_id,obsolete,RoadTaxPerDay,MeetAndAssist,EntryAp,SpecialGst,nett,SpecialGst2,nett2,vehicle
Jammu & Kashmir,Srinagar,Rimo Expeditions,Transfer from hotel to airport,7029,199,976,2019-10-01T00:00:00,,,0,0,0,390,1283,37513,7029,1,4,40,0,0,2200,0,13,,,,0,,,0,,0,Toyota Innova
Jammu & Kashmir,Srinagar,Rimo Expeditions,Sightseeing tour of the Moghul Gardens,7031,199,977,2019-10-01T00:00:00,,,0,0,0,390,1284,37515,7031,1,4,40,0,0,3300,0,13,,,,0,,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Half-day city tour of Bangalore,6884,2664,262,2019-10-01T00:00:00,,,,0,0,58,,37283,6884,5,9,3,0,0,2500,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Half-day city tour of Bangalore,6884,2664,262,2019-10-01T00:00:00,,,,0,0,58,,37284,6884,3,4,40,0,0,1200,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Half-day city tour of Bangalore,6884,2664,262,2019-10-01T00:00:00,,,,0,0,58,,37285,6884,1,2,42,0,0,1000,0,13,,,0,0,0,,0,,0,Standard Car
Karnataka,Bangalore,Travelzone,Full day city tour of Bangalore,6885,2664,697,2019-10-01T00:00:00,,,,0,0,58,,37286,6885,5,9,3,0,0,2500,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Full day city tour of Bangalore,6885,2664,697,2019-10-01T00:00:00,,,,0,0,58,,37287,6885,3,4,40,0,0,1900,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Full day city tour of Bangalore,6885,2664,697,2019-10-01T00:00:00,,,,0,0,58,,37288,6885,1,2,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Karnataka,Bangalore,Travelzone,Transfer from airport to hotel,6886,2664,259,2019-10-01T00:00:00,,,0,0,0,58,1323,37289,6886,5,9,3,0,,2500,0,13,,,,300,,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Transfer from airport to hotel,6886,2664,259,2019-10-01T00:00:00,,,0,0,0,58,1323,37290,6886,10,18,14,0,,7500,0,13,,,,500,,,0,,0,Mini Coach
Karnataka,Bangalore,Travelzone,Transfer from airport to hotel,6886,2664,259,2019-10-01T00:00:00,,,0,0,0,58,1323,37291,6886,2,4,40,0,,1900,0,13,,,,300,,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Transfer from airport to hotel,6886,2664,259,2019-10-01T00:00:00,,,0,0,0,58,1323,37292,6886,1,2,42,0,,1400,0,13,,,,300,,,0,,0,Standard Car
Karnataka,Bangalore,Travelzone,Transfer from hotel to airport,6887,2664,191,2019-10-01T00:00:00,,,0,0,0,58,1324,37293,6887,5,9,3,0,,2500,0,13,,,,300,,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Transfer from hotel to airport,6887,2664,191,2019-10-01T00:00:00,,,0,0,0,58,1324,37294,6887,10,18,14,0,,7500,0,13,,,,500,,,0,,0,Mini Coach
Karnataka,Bangalore,Travelzone,Transfer from hotel to airport,6887,2664,191,2019-10-01T00:00:00,,,0,0,0,58,1324,37295,6887,3,4,40,0,,1900,0,13,,,,300,,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Transfer from hotel to airport,6887,2664,191,2019-10-01T00:00:00,,,0,0,0,58,1324,37296,6887,1,2,42,0,,1400,0,13,,,,300,,,0,,0,Standard Car
Karnataka,Bangalore,Travelzone,Transfer from hotel to railway station,6888,2664,261,2019-10-01T00:00:00,,,0,0,0,58,1326,37297,6888,5,9,3,0,0,2500,0,13,,,,300,,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Transfer from hotel to railway station,6888,2664,261,2019-10-01T00:00:00,,,0,0,0,58,1326,37298,6888,10,18,14,0,0,7500,0,13,,,,500,,,0,,0,Mini Coach
Karnataka,Bangalore,Travelzone,Transfer from hotel to railway station,6888,2664,261,2019-10-01T00:00:00,,,0,0,0,58,1326,37299,6888,3,4,40,0,0,1900,0,13,,,,300,,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Transfer from hotel to railway station,6888,2664,261,2019-10-01T00:00:00,,,0,0,0,58,1326,37300,6888,1,2,42,0,0,1400,0,13,,,,300,,,0,,0,Standard Car
Karnataka,Bangalore,Travelzone,Transfer from railway station to hotel,6889,2664,260,2019-10-01T00:00:00,,,0,0,0,58,1327,37301,6889,5,9,3,0,0,2500,0,13,,,,300,,,0,,0,Tempo Traveller
Karnataka,Bangalore,Travelzone,Transfer from railway station to hotel,6889,2664,260,2019-10-01T00:00:00,,,0,0,0,58,1327,37302,6889,10,18,14,0,0,7500,0,13,,,,500,,,0,,0,Mini Coach
Karnataka,Bangalore,Travelzone,Transfer from railway station to hotel,6889,2664,260,2019-10-01T00:00:00,,,0,0,0,58,1327,37303,6889,3,4,40,0,0,1900,0,13,,,,300,,,0,,0,Toyota Innova
Karnataka,Bangalore,Travelzone,Transfer from railway station to hotel,6889,2664,260,2019-10-01T00:00:00,,,0,0,0,58,1327,37304,6889,1,2,42,0,0,1400,0,13,,,,300,,,0,,0,Standard Car
Karnataka,Hampi,My Way Tour & Travel,Full-day sightseeing of Hampi,7155,2991,947,2019-10-01T00:00:00,,,,,,150,,37772,7155,5,9,3,0,0,4500,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Hampi,My Way Tour & Travel,Full-day sightseeing of Hampi,7155,2991,947,2019-10-01T00:00:00,,,,,,150,,37773,7155,1,4,40,0,0,2500,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Hampi,My Way Tour & Travel,Transfer from Hampi hotel to Hospet railway station,7338,2991,953,2019-10-01T00:00:00,,,,0,0,150,,38006,7338,5,10,3,0,0,3850,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Hampi,My Way Tour & Travel,Transfer from Hampi hotel to Hospet railway station,7338,2991,953,2019-10-01T00:00:00,,,,0,0,150,,38007,7338,1,4,40,0,0,2600,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Hampi,My Way Tour & Travel,Transfer from Hospet railway station to Hampi hotel,7339,2991,952,2019-10-01T00:00:00,,,,0,0,150,,38008,7339,5,9,3,0,0,3850,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Hampi,My Way Tour & Travel,Transfer from Hospet railway station to Hampi hotel,7339,2991,952,2019-10-01T00:00:00,,,,0,0,150,,38009,7339,1,4,40,0,0,2600,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Hospet,Krishna Palace,Full-day sightseeing Hampi,7076,2434,948,2019-10-01T00:00:00,,,0,0,0,156,1243,37549,7076,1,4,40,0,0,3000,0,13,,,,0,,,0,5.5,0,Toyota Innova
Karnataka,Hospet,Krishna Palace,Transfer from railway station to hotel,7077,2434,600,2019-10-01T00:00:00,,,,0,0,156,,37550,7077,1,4,40,0,0,1000,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Hospet,Krishna Palace,Transfer from hotel to railway station,7078,2434,601,2019-10-01T00:00:00,,,,0,0,156,,37551,7078,1,4,40,0,0,1000,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Mysore,Travelzone,Transfer from hotel to railway station,6890,2664,269,2019-10-01T00:00:00,,,,0,0,293,,37305,6890,5,9,3,0,0,2200,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Mysore,Travelzone,Transfer from hotel to railway station,6890,2664,269,2019-10-01T00:00:00,,,,0,0,293,,37306,6890,3,4,40,0,0,1500,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Mysore,Travelzone,Transfer from hotel to railway station,6890,2664,269,2019-10-01T00:00:00,,,,0,0,293,,37307,6890,1,2,42,0,0,1100,0,13,,,0,0,0,,0,,0,Standard Car
Karnataka,Mysore,Travelzone,Transfer from railway station to hotel,6891,2664,268,2019-10-01T00:00:00,,,,0,0,293,,37308,6891,5,9,3,0,0,2200,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Mysore,Travelzone,Transfer from railway station to hotel,6891,2664,268,2019-10-01T00:00:00,,,,0,0,293,,37309,6891,3,4,40,0,0,1500,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Mysore,Travelzone,Transfer from railway station to hotel,6891,2664,268,2019-10-01T00:00:00,,,,0,0,293,,37310,6891,1,2,42,0,0,1100,0,13,,,0,0,0,,0,,0,Standard Car
Karnataka,Mysore,Travelzone,Half-day city tour of Mysore,6892,2664,190,2019-10-01T00:00:00,,,,,,293,,37311,6892,5,9,3,0,0,4000,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Mysore,Travelzone,Half-day city tour of Mysore,6892,2664,190,2019-10-01T00:00:00,,,,,,293,,37312,6892,3,4,40,0,0,2000,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Mysore,Travelzone,Half-day city tour of Mysore,6892,2664,190,2019-10-01T00:00:00,,,,,,293,,37313,6892,1,2,42,0,0,1400,0,13,,,0,0,0,,0,,0,Standard Car
Karnataka,Mysore,Travelzone,Half-day excursion to Somnathpur,6893,2664,1174,2019-10-01T00:00:00,,,,0,0,293,,37314,6893,5,9,3,0,0,4400,0,13,,,0,0,0,,0,,0,Tempo Traveller
Karnataka,Mysore,Travelzone,Half-day excursion to Somnathpur,6893,2664,1174,2019-10-01T00:00:00,,,,0,0,293,,37315,6893,3,4,40,0,0,3500,0,13,,,0,0,0,,0,,0,Toyota Innova
Karnataka,Mysore,Travelzone,Half-day excursion to Somnathpur,6893,2664,1174,2019-10-01T00:00:00,,,,0,0,293,,37316,6893,1,2,42,0,0,2700,0,13,,,0,0,0,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Half-day city tour of Fort Cochin,7310,2300,862,2019-10-01T00:00:00,,,0,0,0,87,1087,37942,7310,5,9,3,0,,3050,0,13,,,,0,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Half-day city tour of Fort Cochin,7310,2300,862,2019-10-01T00:00:00,,,0,0,0,87,1087,37943,7310,10,18,14,0,,7200,0,13,,,,0,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Half-day city tour of Fort Cochin,7310,2300,862,2019-10-01T00:00:00,,,0,0,0,87,1087,37944,7310,3,4,40,0,,2775,0,13,,,,0,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Half-day city tour of Fort Cochin,7310,2300,862,2019-10-01T00:00:00,,,0,0,0,87,1087,37945,7310,1,2,42,0,,2250,0,13,,,,0,,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Evening Kathakali dance performance,7311,2300,255,2019-10-01T00:00:00,,,0,0,0,87,1088,37946,7311,5,9,3,0,,3050,0,13,,,,0,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Evening Kathakali dance performance,7311,2300,255,2019-10-01T00:00:00,,,0,0,0,87,1088,37947,7311,10,18,14,0,,7350,0,13,,,,0,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Evening Kathakali dance performance,7311,2300,255,2019-10-01T00:00:00,,,0,0,0,87,1088,37948,7311,3,4,40,0,,2725,0,13,,,,0,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Evening Kathakali dance performance,7311,2300,255,2019-10-01T00:00:00,,,0,0,0,87,1088,37949,7311,1,2,42,0,,2100,0,13,,,,0,,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from airport to hotel,7314,2300,251,2019-10-01T00:00:00,,,0,0,0,87,1081,37950,7314,5,9,3,0,,3675,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from airport to hotel,7314,2300,251,2019-10-01T00:00:00,,,0,0,0,87,1081,37951,7314,10,18,14,0,,8400,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from airport to hotel,7314,2300,251,2019-10-01T00:00:00,,,0,0,0,87,1081,37952,7314,3,4,40,0,,3150,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from airport to hotel,7314,2300,251,2019-10-01T00:00:00,,,0,0,0,87,1081,37953,7314,1,2,42,0,,2450,0,13,,,,650,,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to airport,7315,2300,252,2019-10-01T00:00:00,,,0,0,0,87,1082,37954,7315,5,9,3,0,,3675,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to airport,7315,2300,252,2019-10-01T00:00:00,,,0,0,0,87,1082,37955,7315,10,18,14,0,,8400,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to airport,7315,2300,252,2019-10-01T00:00:00,,,0,0,0,87,1082,37956,7315,3,4,40,0,,3150,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to airport,7315,2300,252,2019-10-01T00:00:00,,,0,0,0,87,1082,37957,7315,1,2,42,0,,2450,0,13,,,,650,,,0,,0,Standard Car
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thirivananthapuram airport to Kovalam hotel,7322,2300,917,2019-10-01T00:00:00,,,0,0,0,233,1108,37982,7322,5,9,3,0,,4875,,13,,,,700,,,0,,0,Tempo Traveller
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thirivananthapuram airport to Kovalam hotel,7322,2300,917,2019-10-01T00:00:00,,,0,0,0,233,1108,37983,7322,10,18,14,0,,12075,,13,,,,700,,,0,,0,Mini Coach
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thirivananthapuram airport to Kovalam hotel,7322,2300,917,2019-10-01T00:00:00,,,0,0,0,233,1108,37984,7322,3,4,40,0,,3500,,13,,,,700,,,0,,0,Toyota Innova
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thirivananthapuram airport to Kovalam hotel,7322,2300,917,2019-10-01T00:00:00,,,0,0,0,233,1108,37985,7322,1,2,42,0,,2100,,13,,,,700,,,0,,0,Standard Car
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram airport,7323,2300,703,2019-10-01T00:00:00,,,0,0,0,233,1109,37986,7323,5,9,3,0,,4875,,13,,,,700,,,0,,0,Tempo Traveller
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram airport,7323,2300,703,2019-10-01T00:00:00,,,0,0,0,233,1109,37987,7323,10,18,14,0,,12075,,13,,,,700,,,0,,0,Mini Coach
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram airport,7323,2300,703,2019-10-01T00:00:00,,,0,0,0,233,1109,37988,7323,3,4,40,0,,3500,,13,,,,700,,,0,,0,Toyota Innova
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram airport,7323,2300,703,2019-10-01T00:00:00,,,0,0,0,233,1109,37989,7323,1,2,42,0,,2100,,13,,,,700,,,0,,0,Standard Car
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thiruvananthapuram railway station to Kovalam hotel,7324,2300,916,2019-10-01T00:00:00,,,0,0,0,233,1110,37990,7324,5,9,3,0,,4875,,13,,,,700,,,0,,0,Tempo Traveller
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thiruvananthapuram railway station to Kovalam hotel,7324,2300,916,2019-10-01T00:00:00,,,0,0,0,233,1110,37991,7324,10,18,14,0,,12075,,13,,,,700,,,0,,0,Mini Coach
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thiruvananthapuram railway station to Kovalam hotel,7324,2300,916,2019-10-01T00:00:00,,,0,0,0,233,1110,37992,7324,3,4,40,0,,3500,,13,,,,700,,,0,,0,Toyota Innova
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Thiruvananthapuram railway station to Kovalam hotel,7324,2300,916,2019-10-01T00:00:00,,,0,0,0,233,1110,37993,7324,1,2,42,0,,2100,,13,,,,700,,,0,,0,Standard Car
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram railway station,7325,2300,705,2019-10-01T00:00:00,,,0,0,0,233,1111,37994,7325,5,9,3,0,,4875,,13,,,,700,,,0,,0,Tempo Traveller
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram railway station,7325,2300,705,2019-10-01T00:00:00,,,0,0,0,233,1111,37995,7325,10,18,14,0,,12075,,13,,,,700,,,0,,0,Mini Coach
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram railway station,7325,2300,705,2019-10-01T00:00:00,,,0,0,0,233,1111,37996,7325,3,4,40,0,,3500,,13,,,,700,,,0,,0,Toyota Innova
Kerala,Kovalam,Travelcart India Pvt Ltd,Transfer from Kovalam hotel to Thiruvananthapuram railway station,7325,2300,705,2019-10-01T00:00:00,,,0,0,0,233,1111,37997,7325,1,2,42,0,,2100,,13,,,,700,,,0,,0,Standard Car
Kerala,Kovalam,Travelcart India Pvt Ltd,Full-day excursion to Kanyakumari and Padmanabhaupuram,7326,2300,244,2019-10-01T00:00:00,,,,0,0,233,,37998,7326,5,9,3,0,0,7800,0,13,,,0,0,0,,0,,0,Tempo Traveller
Kerala,Kovalam,Travelcart India Pvt Ltd,Full-day excursion to Kanyakumari and Padmanabhaupuram,7326,2300,244,2019-10-01T00:00:00,,,,0,0,233,,37999,7326,10,12,14,0,0,9000,0,13,,,0,0,0,,0,,0,Mini Coach
Kerala,Kovalam,Travelcart India Pvt Ltd,Full-day excursion to Kanyakumari and Padmanabhaupuram,7326,2300,244,2019-10-01T00:00:00,,,,0,0,233,,38000,7326,3,4,40,0,0,6300,0,13,,,0,0,0,,0,,0,Toyota Innova
Kerala,Kovalam,Travelcart India Pvt Ltd,Full-day excursion to Kanyakumari and Padmanabhaupuram,7326,2300,244,2019-10-01T00:00:00,,,,0,0,233,,38001,7326,1,2,42,0,0,4350,0,13,,,0,0,0,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7316,2300,253,2019-10-01T00:00:00,,,0,0,0,87,1083,37958,7316,5,9,3,0,,3050,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7316,2300,253,2019-10-01T00:00:00,,,0,0,0,87,1083,37959,7316,10,18,14,0,,7350,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7316,2300,253,2019-10-01T00:00:00,,,0,0,0,87,1083,37960,7316,3,4,40,0,,2725,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7316,2300,253,2019-10-01T00:00:00,,,0,0,0,87,1083,37961,7316,1,2,42,0,,2100,0,13,,,,650,,,0,,0,Standard Car
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7317,2300,254,2019-10-01T00:00:00,,,0,0,0,87,1084,37962,7317,5,9,3,0,,3050,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7317,2300,254,2019-10-01T00:00:00,,,0,0,0,87,1084,37963,7317,10,18,14,0,,7350,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7317,2300,254,2019-10-01T00:00:00,,,0,0,0,87,1084,37964,7317,3,4,40,0,,2725,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Kochi,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7317,2300,254,2019-10-01T00:00:00,,,0,0,0,87,1084,37965,7317,1,2,42,0,,2100,0,13,,,,650,,,0,,0,Standard Car
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from airport to hotel,7318,2300,231,2019-10-01T00:00:00,,,0,0,0,403,1098,37966,7318,5,9,3,0,0,4100,0,13,,,,700,,,0,,0,Tempo Traveller
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from airport to hotel,7318,2300,231,2019-10-01T00:00:00,,,0,0,0,403,1098,37967,7318,10,18,14,0,0,10150,0,13,,,,700,,,0,,0,Mini Coach
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from airport to hotel,7318,2300,231,2019-10-01T00:00:00,,,0,0,0,403,1098,37968,7318,3,4,40,0,0,2850,0,13,,,,700,,,0,,0,Toyota Innova
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from airport to hotel,7318,2300,231,2019-10-01T00:00:00,,,0,0,0,403,1098,37969,7318,1,2,42,0,0,1600,0,13,,,,700,,,0,,0,Standard Car
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7319,2300,237,2019-10-01T00:00:00,,,0,0,0,403,1099,37970,7319,5,9,3,0,0,4100,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7319,2300,237,2019-10-01T00:00:00,,,0,0,0,403,1099,37971,7319,10,18,14,0,0,10150,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7319,2300,237,2019-10-01T00:00:00,,,0,0,0,403,1099,37972,7319,3,4,40,0,0,2850,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from railway station to hotel,7319,2300,237,2019-10-01T00:00:00,,,0,0,0,403,1099,37973,7319,1,2,42,0,0,1600,0,13,,,,650,,,0,,0,Standard Car
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to airport,7320,2300,234,2019-10-01T00:00:00,,,0,0,0,403,1100,37974,7320,5,9,3,0,0,4100,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to airport,7320,2300,234,2019-10-01T00:00:00,,,0,0,0,403,1100,37975,7320,10,18,14,0,0,10150,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to airport,7320,2300,234,2019-10-01T00:00:00,,,0,0,0,403,1100,37976,7320,3,4,40,0,0,2850,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to airport,7320,2300,234,2019-10-01T00:00:00,,,0,0,0,403,1100,37977,7320,1,2,42,0,0,1600,0,13,,,,650,,,0,,0,Standard Car
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7321,2300,240,2019-10-01T00:00:00,,,0,0,0,403,1101,37978,7321,5,9,3,0,0,4100,0,13,,,,650,,,0,,0,Tempo Traveller
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7321,2300,240,2019-10-01T00:00:00,,,0,0,0,403,1101,37979,7321,10,18,14,0,0,10150,0,13,,,,650,,,0,,0,Mini Coach
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7321,2300,240,2019-10-01T00:00:00,,,0,0,0,403,1101,37980,7321,3,4,40,0,0,2850,0,13,,,,650,,,0,,0,Toyota Innova
Kerala,Trivandrum,Travelcart India Pvt Ltd,Transfer from hotel to railway station,7321,2300,240,2019-10-01T00:00:00,,,0,0,0,403,1101,37981,7321,1,2,42,0,0,1600,0,13,,,,650,,,0,,0,Standard Car
Ladakh,Leh,Rimo Expeditions,Transfer from airport to hotel,7014,199,596,2019-10-01T00:00:00,,,,0,0,169,,37502,7014,1,4,40,0,990,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Ladakh,Leh,Rimo Expeditions,Transfer from hotel to airport,7015,199,597,2019-10-01T00:00:00,,,,0,0,169,,37503,7015,1,4,40,0,990,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Ladakh,Leh,Rimo Expeditions,"Full-day excursion to Shey, Thiksey and Hemis",7021,199,523,2019-10-01T00:00:00,,,0,0,0,169,585,37507,7021,1,4,40,0,0,3300,0,13,,,,0,,,0,,0,Toyota Innova
Ladakh,Leh,Rimo Expeditions,Half-day excursion to Shey & Tikse,7024,199,1148,2019-10-01T00:00:00,,,,0,0,169,,37508,7024,1,4,40,0,3300,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Ladakh,Hundar,Rimo Expeditions,Excursion to Tukruk,7570,199,1147,2020-10-01T00:00:00,,,,0,0,542,,38138,7570,1,4,40,0,5060,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Ladakh,Leh,Rimo Expeditions,Full-day excursion to Hemis festival,7025,199,1149,2019-10-01T00:00:00,,,,0,0,169,,37509,7025,1,4,40,0,3300,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Ladakh,Hundar,Rimo Expeditions,Excursion to Tukruk,7036,199,1147,2019-10-01T00:00:00,,,,0,0,542,,37517,7036,1,4,40,0,5060,0,0,13,,,0,0,0,,0,,0,Toyota Innova
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from airport to hotel,6914,3145,287,2019-10-01T00:00:00,,,,,,173,,37325,6914,5,9,3,0,0,2000,0,13,,,0,0,0,,0,,0,Tempo Traveller
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from airport to hotel,6914,3145,287,2019-10-01T00:00:00,,,,,,173,,37329,6914,10,18,14,0,0,2800,0,13,,,0,0,0,,0,,0,Mini Coach
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from airport to hotel,6914,3145,287,2019-10-01T00:00:00,,,,,,173,,37321,6914,1,4,40,0,0,850,0,13,,,0,350,0,,0,,0,Toyota Innova
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to airport,6915,3145,288,2019-10-01T00:00:00,,,,0,0,173,,37326,6915,5,9,3,0,0,2000,0,13,,,0,,0,,0,,0,Tempo Traveller
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to airport,6915,3145,288,2019-10-01T00:00:00,,,,0,0,173,,37330,6915,10,18,14,0,0,2800,0,13,,,0,0,0,,0,,0,Mini Coach
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to airport,6915,3145,288,2019-10-01T00:00:00,,,,0,0,173,,37322,6915,1,4,40,0,0,850,0,13,,,0,350,0,,0,,0,Toyota Innova
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to railway station,6916,3145,290,2019-10-01T00:00:00,,,,0,0,173,,37328,6916,5,9,3,0,0,2000,0,13,,,0,0,0,,0,,0,Tempo Traveller
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to railway station,6916,3145,290,2019-10-01T00:00:00,,,,0,0,173,,37332,6916,10,18,14,0,0,2800,0,13,,,0,0,0,,0,,0,Mini Coach
Maharashtra,Aurangabad,JK Tours and Travels,Transfer from hotel to railway station,6916,3145,290,2019-10-01T00:00:00,,,,0,0,173,,37324,6916,1,4,40,0,0,850,0,13,,,0,350,0,,0,,0,Toyota Innova
