state,city,organisation,roomtype,currency,currency,mealplan,mealplan,hoteltariffs_id,seasons_id,roomtypes_id,currencies_id,currencies_pt_id,cost_single,cost_single_pt,cost_single_ac,cost_single_ac_pt,cost_double,cost_double_pt,cost_double_ac,cost_double_ac_pt,nett,nett_pt,mealplans_id,mealplans_pt_id,freetransfer,extrabed,extrabed_pt,seasons_id,addressbook_id,fromdate,todate,frompax,to_pax,git,servicecharges,tac,tac_pt,taconmealplan,taconmealplan_pt,servicechargesonplan,closed,tl_discount,tl_discountabove,tl_freeabove,tl_halfdouble,extrabedcost,policyonescorts_id,dayoftheweek,extrabedpercentage,luxtax,luxtaxonpt,exptax,salestax,salestaxinclusive,default_roomtypes_id,default_ac,exptax_notapplicable,salestaxinclusive_pt,SpecialPeriod,Notes,AgentCommPerc,roomtype
Kerala,Munnar,Windermere Estate,Estate Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439865,17949,455,13,13,12000,,,,12000,,,,0,0,2,,0,3000,,17949,994,2021-04-01T00:00:00,2021-05-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,rates copied from 2019-2020,,Estate Suite
Kerala,Munnar,Windermere Estate,Planters Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,439866,17949,425,13,13,16000,,,,16000,,,,0,0,2,,0,3000,,17949,994,2021-04-01T00:00:00,2021-05-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,rates copied from 2019-2020,,Planters Villa
Kerala,Munnar,Windermere Estate,Garden View Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439867,17950,36,13,13,6000,,,,6000,,,,0,0,2,,0,3000,,17950,994,2021-06-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,rates copied from 2019-2020,,Garden View Room
Kerala,Munnar,Windermere Estate,Estate Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439868,17950,455,13,13,9000,,,,9000,,,,0,0,2,,0,3000,,17950,994,2021-06-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,rates copied from 2019-2020,,Estate Suite
Kerala,Munnar,Windermere Estate,Planters Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,439869,17950,425,13,13,12000,,,,12000,,,,0,0,2,,0,3000,,17950,994,2021-06-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,9,,0,36,0,0,0,,rates copied from 2019-2020,,Planters Villa
Karnataka,Nagarhole,The Bison,Water Front Luxury Tents,Indian Rupee,,Fullboard,,439870,17951,899,13,,14620,,,,15672,,,,1,0,4,,0,6366,,17951,3064,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Water Front Luxury Tents
Karnataka,Nagarhole,The Bison,Rustic Machan,Indian Rupee,,Fullboard,,439871,17951,900,13,,12865,,,,13824,,,,1,0,4,,0,5618,,17951,3064,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Rustic Machan
Karnataka,Nagarhole,The Bison,Luxury Bush Tent,Indian Rupee,,Fullboard,,439872,17951,901,13,,12865,,,,13824,,,,1,0,4,,0,5618,,17951,3064,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Luxury Bush Tent
Karnataka,Nagarhole,The Bison,Suite Cottage,Indian Rupee,,Fullboard,,439873,17951,902,13,,,,,,13824,,,,1,0,4,,0,,,17951,3064,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Suite Cottage
Karnataka,Nagarhole,The Bison,Exclusive Tent,Indian Rupee,,Fullboard,,439874,17951,903,13,,17810,,,,19034,,,,1,0,4,,0,8232,,17951,3064,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Exclusive Tent
Karnataka,Nagarhole,The Bison,Water Front Luxury Tents,Indian Rupee,,Fullboard,,439875,17952,899,13,,16813,,,,18023,,,,1,0,4,,0,7321,,17952,3064,2020-12-20T00:00:00,2021-01-02T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020  added 15% surcharge for Christmas/New Year period,,Water Front Luxury Tents
Karnataka,Nagarhole,The Bison,Rustic Machan,Indian Rupee,,Fullboard,,439876,17952,900,13,,14795,,,,15898,,,,1,0,4,,0,6461,,17952,3064,2020-12-20T00:00:00,2021-01-02T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020  added 15% surcharge for Christmas/New Year period,,Rustic Machan
Karnataka,Nagarhole,The Bison,Luxury Bush Tent,Indian Rupee,,Fullboard,,439877,17952,901,13,,14795,,,,15898,,,,1,0,4,,0,6461,,17952,3064,2020-12-20T00:00:00,2021-01-02T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020  added 15% surcharge for Christmas/New Year period,,Luxury Bush Tent
Karnataka,Nagarhole,The Bison,Suite Cottage,Indian Rupee,,Fullboard,,439878,17952,902,13,,,,,,15898,,,,1,0,4,,0,,,17952,3064,2020-12-20T00:00:00,2021-01-02T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020  added 15% surcharge for Christmas/New Year period,,Suite Cottage
Karnataka,Nagarhole,The Bison,Exclusive Tent,Indian Rupee,,Fullboard,,439879,17952,903,13,,20482,,,,21889,,,,1,0,4,,0,11844,,17952,3064,2020-12-20T00:00:00,2021-01-02T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020  added 15% surcharge for Christmas/New Year period,,Exclusive Tent
Karnataka,Nagarhole,The Bison,Water Front Luxury Tents,Indian Rupee,,Fullboard,,439880,17953,899,13,,14620,,,,15672,,,,1,0,4,,0,6366,,17953,3064,2021-01-03T00:00:00,2021-06-30T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Water Front Luxury Tents
Karnataka,Nagarhole,The Bison,Rustic Machan,Indian Rupee,,Fullboard,,439881,17953,900,13,,12864,,,,13824,,,,1,0,4,,0,5618,,17953,3064,2021-01-03T00:00:00,2021-06-30T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Rustic Machan
Karnataka,Nagarhole,The Bison,Luxury Bush Tent,Indian Rupee,,Fullboard,,439882,17953,901,13,,12864,,,,13824,,,,1,0,4,,0,5618,,17953,3064,2021-01-03T00:00:00,2021-06-30T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Luxury Bush Tent
Karnataka,Nagarhole,The Bison,Suite Cottage,Indian Rupee,,Fullboard,,439883,17953,902,13,,,,,,13824,,,,1,0,4,,0,,,17953,3064,2021-01-03T00:00:00,2021-06-30T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Suite Cottage
Karnataka,Nagarhole,The Bison,Exclusive Tent,Indian Rupee,,Fullboard,,439884,17953,903,13,,17810,,,,19034,,,,1,0,4,,0,8232,,17953,3064,2021-01-03T00:00:00,2021-06-30T00:00:00,1,15,0,0,,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,901,0,0,0,,rates copied from 2019-2020,,Exclusive Tent
Maharashtra,Nagzira,Asteya Nagzira,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439885,17954,10,13,13,,,6375,,,,8500,,1,0,4,,0,2500,,17954,3128,2020-10-01T00:00:00,2020-10-25T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  The Park is closed every Thursday and on the festival of Holi. The park remains closed for tourism from July 1st to September 30th,,Deluxe Room
Maharashtra,Nagzira,Asteya Nagzira,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439886,17955,10,13,13,,,8625,,,,11500,,1,0,4,,0,4000,,17955,3128,2020-10-26T00:00:00,2020-10-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  The Park is closed every Thursday and on the festival of Holi. The park remains closed for tourism from July 1st to September 30th,,Deluxe Room
Maharashtra,Nagzira,Asteya Nagzira,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439887,17956,10,13,13,,,6375,,,,8500,,1,0,4,,0,2500,,17956,3128,2020-10-31T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  The Park is closed every Thursday and on the festival of Holi. The park remains closed for tourism from July 1st to September 30th,,Deluxe Room
Maharashtra,Nagzira,Asteya Nagzira,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439888,17957,10,13,13,,,8625,,,,11500,,1,0,4,,0,4000,,17957,3128,2020-12-21T00:00:00,2021-01-04T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  The Park is closed every Thursday and on the festival of Holi. The park remains closed for tourism from July 1st to September 30th,,Deluxe Room
Maharashtra,Nagzira,Asteya Nagzira,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439889,17958,10,13,13,,,6375,,,,8500,,1,0,4,,0,2500,,17958,3128,2021-01-05T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  The Park is closed every Thursday and on the festival of Holi. The park remains closed for tourism from July 1st to September 30th,,Deluxe Room
Kerala,Neeleshwar,The Lotus Houseboat,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439890,17959,10,13,13,,,,19500,,,,19500,0,1,,4,0,,5000,17959,3210,2020-10-01T00:00:00,2020-10-15T00:00:00,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  2 rooms costs Rs 31,825/- for one night  2 rooms costs Rs 29,025/- per night for 2 nights  1 room costs Rs 17,325/- per night for 2 nights",,Deluxe Room
Kerala,Neeleshwar,The Lotus Houseboat,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439891,17960,10,13,13,,,,32900,,,,32900,0,1,,4,0,,9700,17960,3210,2020-10-16T00:00:00,2020-12-14T00:00:00,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  2 rooms costs Rs 55,200/- for one night  ",,Deluxe Room
Kerala,Neeleshwar,The Lotus Houseboat,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439892,17961,10,13,13,,,,34900,,,,34900,0,1,,4,0,,9700,17961,3210,2020-12-15T00:00:00,2021-01-15T00:00:00,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  2 rooms costs Rs 57,200/- for one night  ",,Deluxe Room
Kerala,Neeleshwar,The Lotus Houseboat,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439893,17962,10,13,13,,,,33900,,,,33900,0,1,,4,0,,9700,17962,3210,2021-01-16T00:00:00,2021-02-28T00:00:00,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  2 rooms costs Rs 56,200/- for one night  ",,Deluxe Room
Kerala,Neeleshwar,The Lotus Houseboat,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439894,17963,10,13,13,,,,32900,,,,32900,0,1,,4,0,,9700,17963,3210,2021-03-01T00:00:00,2021-04-15T00:00:00,1,6,0,0,0,10,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  2 rooms costs Rs 55,200/- for one night  ",,Deluxe Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Palatial Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439895,17964,776,13,13,,,20128,,,,20128,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Palatial Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Royal Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439896,17964,743,13,13,,,17952,,,,17952,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Royal Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Splendour Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439897,17964,769,13,13,,,16320,,,,16320,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Splendour Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Smart Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439898,17964,771,13,13,,,13600,,,,13600,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Smart Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Old World Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439899,17964,775,13,13,,,10880,,,,10880,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Old World Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Comfort Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439900,17964,774,13,13,,,5516,,,,5516,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Comfort Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Solo Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439901,17964,773,13,13,,,4513,,,,,,1,0,2,,0,,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Solo Room
Rajasthan,Neemrana,Neemrana Fort Palace,Heritage Romance Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439902,17964,770,13,13,,,7422,,,,7422,,1,0,2,,0,1408,,17964,903,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,12.5,0,7.42,,0,770,1,0,0,,rates copied from 2019-2020,,Heritage Romance Room
Madhya Pradesh,Orchha,Amar Mahal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439903,17965,10,13,13,,,3600,,,,4000,,1,0,2,,0,1200,,17965,2107,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,10,1,7.42,,1,10,1,0,0,,"rates copied from 2019-2020  Compulsory Gala Dinner on 31/12 of Rs 2,500 per person.",,Deluxe Room
Madhya Pradesh,Orchha,Amar Mahal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439904,17966,10,13,13,,,3300,,,,3300,,1,0,2,,0,1100,,17966,2107,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,10,1,9,,1,10,1,0,0,,rates copied from 2019-2020,,Deluxe Room
Rajasthan,Osian,The Camel Camp Osian,Tent,Indian Rupee,Indian Rupee,Fullboard,,439905,17967,15,13,13,12000,,,,13000,,,,0,0,4,,0,5000,,17967,1345,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,10,,0,0,0,0,,,,0,0,,127,0,13,0,,,0,15,0,0,0,,rates copied from 2019-2020,,Tent
Gujarat,Palitana,Vijay Vilas Palace,Standard Room,Indian Rupee,Indian Rupee,,Bed & breakfast,439906,17969,18,13,13,,,,3500,,,,4500,0,0,,2,0,,1000,17969,2361,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,,0,10,0,0,0,0,,,,0,,,127,,,0,1.4,,0,18,1,0,,,rates copied from 2019-2020,5,Standard Room
Madhya Pradesh,Panna,Ken River Lodge,Standard Hut,Indian Rupee,Indian Rupee,Fullboard,,439907,17970,498,13,13,,,7500,,,,9500,,1,0,4,,0,3800,,17970,3103,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,498,1,0,0,,"rates copied from 2019-2020  Mandatory New Year's dinner: Rs 2,000/- p.p.  Mandatory 3-nights' stay over New Year Eve",,Standard Hut
Punjab,Patiala,The Baradari Palace,Heritage Royal Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439908,17971,743,13,13,,,7400,,,,7400,,0,0,2,,0,1100,,17971,3028,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,743,1,0,0,,rates copied from 2019-2020,,Heritage Royal Room
Punjab,Patiala,The Baradari Palace,Heritage Romance Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439909,17971,770,13,13,,,7000,,,,7000,,0,0,2,,0,1100,,17971,3028,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,743,1,0,0,,rates copied from 2019-2020,,Heritage Romance Room
Punjab,Patiala,The Baradari Palace,Heritage Comfort Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439910,17971,774,13,13,,,5500,,,,5500,,0,0,2,,0,1100,,17971,3028,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,743,1,0,0,,rates copied from 2019-2020,,Heritage Comfort Room
Punjab,Patiala,The Baradari Palace,Heritage Solo Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439911,17971,773,13,13,,,4500,,,,4500,,0,0,2,,0,,,17971,3028,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,743,1,0,0,,rates copied from 2019-2020,,Heritage Solo Room
Punjab,Patiala,The Baradari Palace,Heritage Palatial Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439912,17971,776,13,13,,,9000,,,,9000,,0,0,2,,0,1100,,17971,3028,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,743,1,0,0,,rates copied from 2019-2020,,Heritage Palatial Room
Madhya Pradesh,Pench,Mahua Vann Pench,Super Deluxe Cottage,Indian Rupee,Indian Rupee,Fullboard,,439913,17972,430,13,13,,,5500,,,,5500,,1,0,4,,0,2000,,17972,3097,2020-10-16T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,430,1,0,0,,rates copied from 2019-2020,,Super Deluxe Cottage
Madhya Pradesh,Pench,Mahua Vann Pench,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,,439914,17972,10,13,13,,,5000,,,,5000,,1,0,4,,0,2000,,17972,3097,2020-10-16T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,430,1,0,0,,rates copied from 2019-2020,,Deluxe Room
Madhya Pradesh,Pench,Mahua Vann Pench,Machan Cottage,Indian Rupee,Indian Rupee,Fullboard,,439915,17972,907,13,13,,,6000,,,,6000,,1,0,4,,0,2000,,17972,3097,2020-10-16T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,430,1,0,0,,rates copied from 2019-2020,,Machan Cottage
Madhya Pradesh,Pench,Pench Tree Lodge,Cottage,Indian Rupee,Indian Rupee,Fullboard,,439916,17973,14,13,13,,,12670,,,,15670,,1,0,4,,0,6268,,17973,3106,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,1,0,0,,"rates copied from 2019-2020  Mandatory New Year's dinner: Rs 3,000/- p.p.  Mandatory 3-nights' stay over New Year Eve",,Cottage
Madhya Pradesh,Pench,Pench Tree Lodge,Tree House,Indian Rupee,Indian Rupee,Fullboard,,439917,17973,120,13,13,,,14670,,,,18170,,1,0,4,,0,7268,,17973,3106,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,1,0,0,,"rates copied from 2019-2020  Mandatory New Year's dinner: Rs 3,000/- p.p.  Mandatory 3-nights' stay over New Year Eve",,Tree House
Pondicherry,Pondicherry,Coloniale Heritage,Le Studio,Indian Rupee,Indian Rupee,,Bed & breakfast,439918,17974,569,13,13,,,,4000,,,,4000,0,1,,2,0,,700,17974,2413,2020-10-01T00:00:00,2021-09-30T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,569,1,0,,,rates copied from 2019-2020,,Le Studio
Pondicherry,Pondicherry,Coloniale Heritage,La Jumelle I,Indian Rupee,Indian Rupee,,Bed & breakfast,439919,17974,570,13,13,,,,4000,,,,4000,0,1,,2,0,,,17974,2413,2020-10-01T00:00:00,2021-09-30T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,569,1,0,,,rates copied from 2019-2020,,La Jumelle I
Pondicherry,Pondicherry,Coloniale Heritage,La Jumelle II,Indian Rupee,Indian Rupee,,Bed & breakfast,439920,17974,571,13,13,,,,4000,,,,4000,0,1,,2,0,,,17974,2413,2020-10-01T00:00:00,2021-09-30T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,569,1,0,,,rates copied from 2019-2020,,La Jumelle II
Pondicherry,Pondicherry,Coloniale Heritage,La Familiale,Indian Rupee,Indian Rupee,,Bed & breakfast,439921,17974,568,13,13,,,,3500,,,,3500,0,1,,2,0,,700,17974,2413,2020-10-01T00:00:00,2021-09-30T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,569,1,0,,,rates copied from 2019-2020,,La Familiale
Pondicherry,Pondicherry,Coloniale Heritage,La Romantique,Indian Rupee,Indian Rupee,,Bed & breakfast,439922,17974,567,13,13,,,,2500,,,,2500,0,1,,2,0,,,17974,2413,2020-10-01T00:00:00,2021-09-30T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,569,1,0,,,rates copied from 2019-2020,,La Romantique
Pondicherry,Pondicherry,Dune Mansion Calvé,Heritage Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439923,17975,185,13,13,,,5950,,,,5950,,1,0,2,,0,1750,,17975,2974,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Heritage Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Suite Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439924,17975,673,13,13,,,6980,,,,6980,,1,0,2,,0,1750,,17975,2974,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Suite Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Heritage Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439925,17976,185,13,13,,,7150,,,,7150,,1,0,2,,0,1750,,17976,2974,2020-12-21T00:00:00,2020-12-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Heritage Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Suite Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439926,17976,673,13,13,,,8400,,,,8400,,1,0,2,,0,1750,,17976,2974,2020-12-21T00:00:00,2020-12-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Suite Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Heritage Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439927,17977,185,13,13,,,5950,,,,5950,,1,0,2,,0,1750,,17977,2974,2021-01-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Heritage Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Suite Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439928,17977,673,13,13,,,6980,,,,6980,,1,0,2,,0,1750,,17977,2974,2021-01-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Suite Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Heritage Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439929,17978,185,13,13,,,3950,,,,3950,,1,0,2,,0,1750,,17978,2974,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Heritage Room
Pondicherry,Pondicherry,Dune Mansion Calvé,Suite Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439930,17978,673,13,13,,,4950,,,,4950,,1,0,2,,0,1750,,17978,2974,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,185,1,0,0,,rates copied from 2019-2020,,Suite Room
